product_code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
3182180002115,0.11,High Calorie,Low Sugar,Yes
6111245370064,,Unknown,Unknown,Yes
5060043224561,0.05,High Calorie,Low Sugar,Yes
7622210713780,0.41,High Calorie,High Sugar,Yes
3068320114453,,Low Calorie,Low Sugar,No
3155250364772,,High Calorie,Low Sugar,Yes
8076809513746,0.56,High Calorie,Low Sugar,Yes
9002490100070,1.0,Low Calorie,Moderate Sugar,Yes
5060283760072,0.2,High Calorie,Moderate Sugar,Yes
5010044000251,0.07,Low Calorie,Low Sugar,Yes
6111028001024,0.5,Low Calorie,Low Sugar,No
6111242100022,0.0,Low Calorie,Low Sugar,No
8480000038524,0.7,Low Calorie,Low Sugar,Yes
4056489471264,0.45,High Calorie,Low Sugar,Yes
3017760000062,0.32,Low Calorie,Low Sugar,Yes
3228857001194,0.08,Moderate Calorie,Low Sugar,Yes
5013665115571,0.49,High Calorie,Low Sugar,No
5000295142893,1.0,High Calorie,Low Sugar,No
5052909732600,1.0,Moderate Calorie,High Sugar,No
6111262820245,1.0,High Calorie,High Sugar,Yes
6111265800497,0.0,Low Calorie,Low Sugar,No
3336971805021,0.04,Low Calorie,Low Sugar,Yes
3154230809869,0.0,Low Calorie,Low Sugar,Yes
5000373704289,,High Calorie,Low Sugar,Yes
8719200269934,0.0,Moderate Calorie,Low Sugar,Yes
6111032009870,0.69,Low Calorie,Low Sugar,Yes
20713713,0.68,High Calorie,Moderate Sugar,No
3017620420702,0.98,High Calorie,High Sugar,Yes
4088600060941,0.9,Low Calorie,Low Sugar,No
6111024004746,,High Calorie,Low Sugar,No
6111032000624,0.0,Low Calorie,Low Sugar,No
5010477348395,0.33,High Calorie,Moderate Sugar,Yes
3251490320001,0.33,Low Calorie,Low Sugar,Yes
5411188125808,0.9,Low Calorie,Low Sugar,Yes
7622210100917,0.54,High Calorie,High Sugar,Yes
20004132,0.9,Low Calorie,Low Sugar,No
8001060375109,0.44,Moderate Calorie,Low Sugar,Yes
4088600041445,0.06,High Calorie,Low Sugar,No
5050974505259,0.07,Low Calorie,Low Sugar,No
6111037000506,0.0,High Calorie,Low Sugar,Yes
6111126005580,0.0,Low Calorie,Low Sugar,No
8715700423913,0.92,Low Calorie,Moderate Sugar,Yes
3523230028431,1.0,Moderate Calorie,Low Sugar,No
3175681037854,0.02,Moderate Calorie,Low Sugar,No
4088600056135,0.0,Low Calorie,Low Sugar,No
6111021013208,0.96,Moderate Calorie,High Sugar,Yes
6111243002493,,Unknown,Unknown,No
6111024001530,,High Calorie,Low Sugar,Yes
6111245342696,0.0,Moderate Calorie,Low Sugar,Yes
5011321361058,,Unknown,Unknown,No
5060088701478,0.83,Low Calorie,Moderate Sugar,Yes
5060367181311,0.5,Low Calorie,Low Sugar,No
6111242106666,0.8,Low Calorie,Moderate Sugar,Yes
6111126001988,0.68,Low Calorie,Low Sugar,No
252751,0.03,Moderate Calorie,Low Sugar,No
6111203005014,0.0,High Calorie,Low Sugar,No
8076809513722,0.78,Low Calorie,Low Sugar,Yes
8480000171320,0.73,Low Calorie,Low Sugar,Yes
4056489361855,,Unknown,Unknown,No
5411188124702,0.0,Low Calorie,Low Sugar,Yes
5010029000504,0.06,Low Calorie,Low Sugar,No
5010044005126,0.06,Low Calorie,Low Sugar,Yes
6111099000254,,High Calorie,Low Sugar,No
6111260232095,,Unknown,Unknown,No
5449000267412,1.0,Low Calorie,Moderate Sugar,Yes
3046920027885,0.9,High Calorie,High Sugar,Yes
8076809545396,0.73,High Calorie,Low Sugar,Yes
5060088706022,0.83,High Calorie,High Sugar,No
5411188127697,0.49,Low Calorie,Low Sugar,Yes
5410126116953,0.65,High Calorie,High Sugar,Yes
7394376123337,0.47,Low Calorie,Low Sugar,No
6111032007661,,Low Calorie,Moderate Sugar,No
8585002517968,0.91,Moderate Calorie,Low Sugar,Yes
3088540004440,1.0,Moderate Calorie,High Sugar,No
8715700017006,0.98,Low Calorie,Moderate Sugar,No
5010044000121,0.06,Moderate Calorie,Low Sugar,Yes
5000137121994,0.02,High Calorie,Low Sugar,No
8410111000707,0.74,Low Calorie,Low Sugar,Yes
6111249961466,0.62,High Calorie,High Sugar,Yes
6111243640831,,Unknown,Unknown,No
20005719,0.5,High Calorie,Low Sugar,No
4033634061020,0.05,High Calorie,Low Sugar,No
3175460000017,0.83,Moderate Calorie,Low Sugar,No
7622201695521,1.0,Moderate Calorie,Low Sugar,Yes
89686120110,0.04,Moderate Calorie,Low Sugar,Yes
6111259093096,1.0,Moderate Calorie,Low Sugar,No
3228857001316,0.29,Moderate Calorie,Moderate Sugar,Yes
8712566134144,0.54,Low Calorie,Low Sugar,No
6111242106277,,Unknown,Unknown,Yes
7622210476104,0.32,Low Calorie,Low Sugar,Yes
6111251420142,,Low Calorie,Low Sugar,No
3240931548111,0.04,Low Calorie,Low Sugar,No
80861263,0.98,High Calorie,High Sugar,Yes
3248340054063,1.0,Low Calorie,Low Sugar,No
5449000000286,1.0,Low Calorie,Moderate Sugar,Yes
5411188115472,1.0,Low Calorie,Low Sugar,Yes
37600106009,0.63,High Calorie,Low Sugar,No
8410076610621,0.47,High Calorie,Moderate Sugar,Yes
5013665109389,0.46,High Calorie,Low Sugar,No
5018374285577,0.04,High Calorie,Low Sugar,No
3415581101928,0.94,Moderate Calorie,Moderate Sugar,No
3664346305990,,Unknown,Unknown,Yes
3088542506508,0.99,Moderate Calorie,High Sugar,No
7613036021388,0.08,Moderate Calorie,Low Sugar,Yes
7311070032598,0.06,Low Calorie,Low Sugar,Yes
3412290070071,1.0,Moderate Calorie,Low Sugar,No
80135876,0.98,High Calorie,High Sugar,Yes
8480000512031,0.68,Moderate Calorie,Low Sugar,Yes
6111035001710,,Unknown,Unknown,No
41005514,0.06,Moderate Calorie,Low Sugar,No
5010029229110,0.24,Moderate Calorie,Moderate Sugar,Yes
8052575090346,0.93,High Calorie,High Sugar,Yes
6111242102187,0.9,Low Calorie,Moderate Sugar,No
4088600065991,0.04,Moderate Calorie,Low Sugar,No
6111032002970,0.61,Low Calorie,Low Sugar,Yes
6111242926035,0.87,Low Calorie,Low Sugar,Yes
6111242104556,,Low Calorie,Unknown,No
7290104507045,0.04,Moderate Calorie,Low Sugar,No
5013665112259,0.17,Low Calorie,Low Sugar,No
6111271800016,,Unknown,Unknown,No
7613035833272,,Unknown,Unknown,No
7613031473113,0.01,Moderate Calorie,Low Sugar,No
5052910706706,0.31,Low Calorie,Low Sugar,No
6111203007377,5.0,Moderate Calorie,Low Sugar,Yes
8480000142429,0.03,High Calorie,Low Sugar,Yes
5013665114017,0.02,Low Calorie,Low Sugar,No
5060317350033,,Moderate Calorie,Low Sugar,No
6111248360116,,Low Calorie,Low Sugar,No
3168930010906,0.28,High Calorie,Moderate Sugar,Yes
3017760756198,0.6,High Calorie,High Sugar,Yes
5010477348517,0.3,High Calorie,Moderate Sugar,Yes
3168930002987,0.07,High Calorie,Low Sugar,Yes
20005832,0.91,High Calorie,High Sugar,Yes
5099801003339,0.02,Low Calorie,Low Sugar,No
20471613,0.04,Low Calorie,Low Sugar,No
61232201948,0.01,High Calorie,Low Sugar,No
6111242105638,0.0,Low Calorie,Low Sugar,No
6111035503153,,Unknown,Unknown,No
5449000232250,1.0,Low Calorie,Low Sugar,Yes
5053990167845,0.04,High Calorie,Low Sugar,Yes
5010292961182,,Low Calorie,Unknown,No
5449000036957,0.91,Moderate Calorie,High Sugar,Yes
6111250470254,0.0,Low Calorie,Low Sugar,No
7622210713926,0.33,High Calorie,Moderate Sugar,Yes
8000500267035,0.74,Low Calorie,Moderate Sugar,Yes
8008698007389,0.11,Moderate Calorie,Low Sugar,Yes
5014213711306,0.33,High Calorie,Low Sugar,No
6111184001173,0.98,Moderate Calorie,High Sugar,Yes
5000112611861,1.0,Low Calorie,Moderate Sugar,Yes
3155251205500,1.0,High Calorie,Low Sugar,No
80177609,1.0,Unknown,High Sugar,Yes
6111250472500,0.7,Low Calorie,Low Sugar,Yes
6111184000244,4.37,Moderate Calorie,High Sugar,Yes
6111242100299,0.06,Low Calorie,Low Sugar,No
7622201444327,,Unknown,Unknown,No
6111259347434,0.39,Low Calorie,Moderate Sugar,Yes
7613035866386,1.0,Low Calorie,Low Sugar,No
3251491787810,0.33,High Calorie,Moderate Sugar,Yes
8076809529433,0.05,Moderate Calorie,Low Sugar,No
20815882,0.19,Low Calorie,Low Sugar,No
3073781131888,1.0,Moderate Calorie,Low Sugar,Yes
8715035110304,0.09,Low Calorie,Low Sugar,No
7622300689124,0.6,High Calorie,High Sugar,Yes
3229820792132,0.57,Low Calorie,Low Sugar,No
3329770073265,1.0,Low Calorie,Low Sugar,No
40111445,0.9,High Calorie,High Sugar,Yes
5053990107384,0.04,Low Calorie,Low Sugar,Yes
6111242101203,,Low Calorie,Unknown,No
6111243590433,0.0,Low Calorie,Low Sugar,No
6111162000402,,Low Calorie,Unknown,No
6111028001017,0.57,Moderate Calorie,Low Sugar,Yes
6111265930385,,Unknown,Unknown,No
7622210770714,0.37,Low Calorie,Moderate Sugar,Yes
8002470023727,,High Calorie,Low Sugar,No
7614500010013,0.98,High Calorie,High Sugar,Yes
5060367180758,0.54,High Calorie,Low Sugar,No
5000108280941,0.02,Low Calorie,Low Sugar,No
5000129341034,0.06,Moderate Calorie,Low Sugar,No
7622210580092,0.96,High Calorie,High Sugar,Yes
8420756010320,1.0,Low Calorie,Low Sugar,No
3182180060320,0.06,Moderate Calorie,Low Sugar,Yes
20072803,1.0,Moderate Calorie,High Sugar,No
3073781131925,1.0,Moderate Calorie,Low Sugar,Yes
5201054017517,1.0,Low Calorie,Low Sugar,No
3387390123210,0.27,Moderate Calorie,Moderate Sugar,Yes
3664346305860,0.95,High Calorie,High Sugar,Yes
40897677,0.01,Moderate Calorie,Low Sugar,No
5012121004336,0.07,Moderate Calorie,Low Sugar,Yes
6111126001711,,Low Calorie,Unknown,No
8424893600321,1.0,Low Calorie,Low Sugar,No
3228857000906,0.12,Moderate Calorie,Low Sugar,Yes
3017760363990,0.09,Moderate Calorie,Low Sugar,Yes
3229820004334,0.53,High Calorie,High Sugar,Yes
20159917,0.04,Moderate Calorie,Low Sugar,No
6111031003756,0.56,High Calorie,High Sugar,Yes
5000127142190,0.38,Unknown,Moderate Sugar,No
5010067373417,0.0,Low Calorie,Low Sugar,Yes
5011273014903,0.94,Moderate Calorie,High Sugar,No
6111246722107,0.44,Moderate Calorie,Low Sugar,No
3088545004001,1.0,Moderate Calorie,High Sugar,No
7311070032604,0.1,Moderate Calorie,Low Sugar,No
3155251205319,,High Calorie,Low Sugar,Yes
3760049796384,0.07,Moderate Calorie,Low Sugar,Yes
7394376665035,0.43,Low Calorie,Low Sugar,Yes
5000157079602,0.92,Low Calorie,Moderate Sugar,Yes
6111246910023,0.09,Moderate Calorie,Low Sugar,Yes
3362600017619,0.56,Moderate Calorie,Moderate Sugar,Yes
6111242106673,0.85,Low Calorie,Low Sugar,No
4056489973010,,High Calorie,Low Sugar,No
3023470001015,0.36,High Calorie,High Sugar,Yes
7311070362664,0.14,High Calorie,Moderate Sugar,Yes
7622210476241,0.34,High Calorie,High Sugar,Yes
8480000156112,0.07,Moderate Calorie,Low Sugar,No
3061990143594,0.34,Low Calorie,Low Sugar,Yes
5018374350930,0.28,Low Calorie,Low Sugar,Yes
5057753158422,0.16,Moderate Calorie,Moderate Sugar,No
6221007032540,0.0,Unknown,Low Sugar,No
6111259340060,0.49,High Calorie,High Sugar,Yes
6111128001115,,Unknown,Unknown,No
8445291061132,,Low Calorie,Low Sugar,No
8712100751370,0.95,Low Calorie,Moderate Sugar,Yes
8076802085738,0.05,Moderate Calorie,Low Sugar,No
8480000809421,0.05,Moderate Calorie,Low Sugar,Yes
8000500023976,0.87,High Calorie,High Sugar,Yes
5023762000113,1.0,Low Calorie,Low Sugar,Yes
6111032009924,0.0,Low Calorie,Low Sugar,Yes
3251491787803,0.31,High Calorie,Moderate Sugar,Yes
3175681028098,0.15,Low Calorie,Low Sugar,Yes
8715035130104,0.57,Low Calorie,Low Sugar,No
5018357012411,0.21,Moderate Calorie,Moderate Sugar,No
5740900402751,1.0,High Calorie,Low Sugar,No
20475604,0.36,Low Calorie,Low Sugar,Yes
6111266962675,1.0,Moderate Calorie,Low Sugar,No
6111028001222,0.79,Low Calorie,Low Sugar,No
3175681116832,0.0,High Calorie,Low Sugar,Yes
9002515601018,1.0,Low Calorie,Low Sugar,Yes
3760049795479,0.09,Moderate Calorie,Low Sugar,Yes
3045140118502,0.96,High Calorie,High Sugar,Yes
20177201,0.8,Low Calorie,Low Sugar,Yes
5018357012534,0.29,Low Calorie,Low Sugar,No
5000127062092,0.22,Moderate Calorie,Moderate Sugar,Yes
6111264153709,,Unknown,Unknown,No
6111259346741,,High Calorie,Unknown,No
7622210444141,0.33,Moderate Calorie,Low Sugar,Yes
3175681028111,0.15,Low Calorie,Low Sugar,Yes
3033710074525,1.0,Low Calorie,Low Sugar,No
7613287514325,0.11,Moderate Calorie,Low Sugar,Yes
5013665115557,0.49,High Calorie,Low Sugar,No
5013665108320,0.37,High Calorie,Low Sugar,No
8000500273296,0.9,High Calorie,High Sugar,Yes
7394376620157,0.48,Low Calorie,Low Sugar,No
5013665103134,0.22,Low Calorie,Low Sugar,Yes
6111024001202,,High Calorie,Low Sugar,No
1091205,,Unknown,Unknown,No
6111249960964,0.46,High Calorie,High Sugar,Yes
3046920029681,0.74,High Calorie,Moderate Sugar,No
3033491588136,0.86,Low Calorie,Low Sugar,Yes
20177218,0.85,Low Calorie,Low Sugar,Yes
3168930170549,0.97,Low Calorie,Low Sugar,Yes
3178530402728,0.63,High Calorie,High Sugar,Yes
3182180001996,0.05,Moderate Calorie,Low Sugar,Yes
7613035937420,0.55,Moderate Calorie,Low Sugar,Yes
7622300315733,1.0,Moderate Calorie,Low Sugar,Yes
8710445020878,0.05,Moderate Calorie,Low Sugar,No
8710482532303,0.07,High Calorie,Low Sugar,No
20656935,,Low Calorie,Low Sugar,Yes
5010003000131,0.08,Low Calorie,Low Sugar,Yes
6111128000026,,Low Calorie,Low Sugar,No
6111242102552,,Low Calorie,Unknown,Yes
89686120073,0.05,Moderate Calorie,Low Sugar,Yes
6111024001974,,High Calorie,Low Sugar,Yes
6111031005095,0.3,High Calorie,Moderate Sugar,Yes
6111271800030,,Unknown,Unknown,No
7622300336738,0.56,Low Calorie,Low Sugar,Yes
3229820787008,0.74,Low Calorie,Low Sugar,No
8886303210238,0.76,Low Calorie,Low Sugar,Yes
3302740059193,1.0,Low Calorie,Low Sugar,Yes
5060088705940,0.85,Low Calorie,Moderate Sugar,Yes
5010044007588,0.08,Moderate Calorie,Low Sugar,Yes
6111180005342,0.0,Moderate Calorie,Low Sugar,Yes
6111032002963,0.61,Low Calorie,Low Sugar,No
8711200548002,0.94,High Calorie,Low Sugar,Yes
3034470003107,0.98,Moderate Calorie,High Sugar,Yes
3038354199603,0.44,Moderate Calorie,Low Sugar,Yes
5000119095282,0.07,Moderate Calorie,Low Sugar,No
6111180010414,,High Calorie,Unknown,Yes
4025500287955,1.0,Low Calorie,Low Sugar,No
3168930009795,0.21,High Calorie,Moderate Sugar,Yes
3033491704642,1.0,Low Calorie,Low Sugar,No
5053990127740,0.04,High Calorie,Low Sugar,Yes
20337292,0.54,High Calorie,Low Sugar,No
8410076801197,0.44,Low Calorie,Moderate Sugar,Yes
5010477347312,0.26,High Calorie,Moderate Sugar,Yes
8719200251700,1.0,High Calorie,Low Sugar,Yes
20522605,0.88,Low Calorie,Low Sugar,No
5060482840179,0.49,Moderate Calorie,Moderate Sugar,No
6111184002255,,Unknown,Unknown,No
5601363006668,0.11,High Calorie,Low Sugar,Yes
6111242104617,0.0,Low Calorie,Low Sugar,Yes
54022263,1.0,Low Calorie,Moderate Sugar,No
3073781192186,1.0,Moderate Calorie,Low Sugar,Yes
6111259090415,,Low Calorie,Unknown,Yes
6111056014522,,Unknown,Unknown,No
3229820794532,0.25,High Calorie,Moderate Sugar,Yes
20019907,1.0,Low Calorie,Low Sugar,No
20416690,1.0,Low Calorie,Low Sugar,No
5034660021582,0.96,Low Calorie,Moderate Sugar,Yes
5057373489593,1.0,Low Calorie,Low Sugar,No
5036034406193,0.04,Low Calorie,Low Sugar,Yes
8076802085981,0.05,Moderate Calorie,Low Sugar,No
8852018101024,0.04,Low Calorie,Low Sugar,Yes
4056489235798,0.09,Moderate Calorie,Low Sugar,Yes
5000462416772,1.0,Low Calorie,Low Sugar,No
4088600247458,0.16,Moderate Calorie,Moderate Sugar,Yes
5060198820052,0.05,Low Calorie,Low Sugar,No
8480000340245,0.77,High Calorie,Low Sugar,No
8480000808585,0.01,Moderate Calorie,Low Sugar,No
3366321053307,,High Calorie,Low Sugar,Yes
6111017042403,0.83,High Calorie,High Sugar,Yes
234931,0.07,Low Calorie,Low Sugar,No
8434165437418,,High Calorie,Low Sugar,Yes
20621469,0.11,Low Calorie,Low Sugar,No
5000108022176,0.02,Low Calorie,Low Sugar,No
4056489682677,0.98,High Calorie,Low Sugar,No
5060055251548,1.0,Moderate Calorie,Low Sugar,Yes
6111032002918,0.61,Low Calorie,Low Sugar,No
6111017046470,0.94,High Calorie,High Sugar,No
6111099000605,,Low Calorie,Low Sugar,No
3168930159896,0.97,Low Calorie,Low Sugar,Yes
3302740047367,1.0,Low Calorie,Low Sugar,Yes
8964000577066,0.0,Low Calorie,Low Sugar,No
6111266962651,,Low Calorie,Low Sugar,No
8712100724572,,Low Calorie,Unknown,Yes
3366321053284,,High Calorie,Low Sugar,Yes
5034467000223,0.05,Low Calorie,Low Sugar,No
8435185101112,0.98,Low Calorie,Low Sugar,Yes
6111032004448,0.54,Moderate Calorie,Low Sugar,No
1415490,1.0,Low Calorie,Low Sugar,No
5059319029702,0.09,Moderate Calorie,Low Sugar,No
5411188118961,0.96,Low Calorie,Low Sugar,No
3664346306027,0.93,Low Calorie,Low Sugar,Yes
5070000126548,0.16,High Calorie,Low Sugar,Yes
8720608632633,,Unknown,Unknown,No
8410076472953,0.04,Moderate Calorie,Low Sugar,Yes
3175681257566,0.25,High Calorie,Moderate Sugar,No
8710522922019,0.93,Low Calorie,Moderate Sugar,No
5411188099154,0.96,Low Calorie,Low Sugar,Yes
4056489406679,0.98,Moderate Calorie,Moderate Sugar,Yes
5411188121213,1.0,Low Calorie,Low Sugar,Yes
5411188112778,,Low Calorie,Low Sugar,Yes
5011835101690,0.04,Moderate Calorie,Low Sugar,No
6111242103696,1.0,Low Calorie,Moderate Sugar,No
5060198645624,0.12,Low Calorie,Low Sugar,No
6111029000293,1.0,High Calorie,High Sugar,No
402004014227,,Unknown,Unknown,No
3272770094412,1.0,Moderate Calorie,Low Sugar,No
3760020508012,0.01,Moderate Calorie,Low Sugar,No
3560070614202,0.01,Moderate Calorie,Low Sugar,No
7622210103314,1.0,Moderate Calorie,Low Sugar,Yes
7613287152183,0.19,Moderate Calorie,Moderate Sugar,Yes
5010338013714,0.41,High Calorie,Low Sugar,No
5056053305703,0.22,Low Calorie,Low Sugar,No
6111260680452,1.0,High Calorie,High Sugar,Yes
6111243570138,,Unknown,Unknown,No
6111062000175,,High Calorie,Unknown,No
3387390326574,0.29,Moderate Calorie,Moderate Sugar,Yes
4008400260921,0.89,High Calorie,High Sugar,Yes
4008400402222,0.98,High Calorie,High Sugar,Yes
5060283760669,0.2,High Calorie,Moderate Sugar,Yes
6111242107366,0.52,Low Calorie,Low Sugar,No
6111203006646,,Moderate Calorie,Low Sugar,Yes
3366321052003,,High Calorie,Low Sugar,Yes
8013355999143,0.34,High Calorie,Moderate Sugar,Yes
8410199790958,0.11,High Calorie,Low Sugar,Yes
8410076610744,0.61,Low Calorie,Low Sugar,Yes
50147588,0.69,Low Calorie,Moderate Sugar,Yes
5000442007594,0.0,High Calorie,Low Sugar,Yes
5018095011318,0.21,Low Calorie,Low Sugar,Yes
4088600003429,0.05,Low Calorie,Low Sugar,No
4088600132334,0.61,Low Calorie,Low Sugar,Yes
5740900404496,1.0,High Calorie,Low Sugar,No
4088600276267,0.04,Moderate Calorie,Low Sugar,No
6111035002052,0.75,Low Calorie,Low Sugar,Yes
3760020500658,0.95,High Calorie,High Sugar,Yes
3292070005161,0.01,Moderate Calorie,Low Sugar,No
3700214611548,0.58,High Calorie,Moderate Sugar,No
8000500269169,0.77,High Calorie,High Sugar,Yes
4008400409627,0.98,High Calorie,High Sugar,Yes
80042563,0.88,Low Calorie,Low Sugar,No
20443375,,Low Calorie,Low Sugar,No
20621483,0.2,Moderate Calorie,Moderate Sugar,No
5000184201199,0.04,Low Calorie,Low Sugar,Yes
50184385,0.04,Moderate Calorie,Low Sugar,Yes
898999000503,0.89,Low Calorie,Low Sugar,No
5010029207880,0.08,Moderate Calorie,Low Sugar,No
6111203005779,0.86,Moderate Calorie,Low Sugar,Yes
43647868039,0.92,Low Calorie,High Sugar,No
8402001015205,0.14,Moderate Calorie,Low Sugar,Yes
4058172309250,0.04,Low Calorie,Low Sugar,Yes
3284230011884,0.17,Moderate Calorie,Low Sugar,Yes
3178530410143,0.53,High Calorie,High Sugar,Yes
3168930003632,0.02,Moderate Calorie,Low Sugar,No
3124480186560,1.0,Low Calorie,Low Sugar,Yes
5059319014814,0.1,Moderate Calorie,Low Sugar,No
4088600266008,0.96,Low Calorie,Low Sugar,No
5020364010151,0.0,Moderate Calorie,Low Sugar,No
5025125000198,0.05,Moderate Calorie,Low Sugar,Yes
6111245470023,,High Calorie,Low Sugar,No
6111031005279,0.36,High Calorie,High Sugar,Yes
3468570116601,,Low Calorie,Low Sugar,No
3329770051072,1.0,Low Calorie,Low Sugar,No
5410041010800,0.58,High Calorie,High Sugar,Yes
3178530407396,0.55,High Calorie,High Sugar,Yes
3033710003228,0.04,Moderate Calorie,Low Sugar,No
5411188115496,,Low Calorie,Low Sugar,Yes
8718836397110,,Unknown,Unknown,Yes
5054775188321,1.0,High Calorie,Low Sugar,No
5000157024886,0.22,Low Calorie,Low Sugar,Yes
7613287195210,0.14,Moderate Calorie,Moderate Sugar,Yes
5018095004341,0.05,Low Calorie,Low Sugar,Yes
4056489102977,,High Calorie,Low Sugar,No
5060283760812,0.48,Low Calorie,Low Sugar,Yes
6111250474641,0.42,Low Calorie,Low Sugar,Yes
938150,0.98,High Calorie,High Sugar,No
6111246721735,,Moderate Calorie,Unknown,No
6111018909194,0.79,Low Calorie,Moderate Sugar,Yes
3083680973939,0.96,Low Calorie,Low Sugar,No
5449000131843,,Low Calorie,Low Sugar,Yes
3155251204343,,High Calorie,Low Sugar,Yes
8423352861402,0.66,Low Calorie,Low Sugar,No
3033710077274,1.0,Low Calorie,Low Sugar,No
8480000823021,0.06,Moderate Calorie,Low Sugar,Yes
3272770015516,0.15,Moderate Calorie,Low Sugar,Yes
3770016162043,0.12,Moderate Calorie,Low Sugar,Yes
5000111041843,0.9,Low Calorie,Moderate Sugar,Yes
5060069170033,0.85,Moderate Calorie,High Sugar,No
5055958701054,0.27,Moderate Calorie,Low Sugar,Yes
6111099000629,,High Calorie,Low Sugar,No
6111242105676,0.54,Low Calorie,Low Sugar,No
6111259346710,0.5,Moderate Calorie,Moderate Sugar,No
5059319030517,0.1,Moderate Calorie,Low Sugar,No
3760091721747,0.49,High Calorie,Low Sugar,No
3175681257542,0.24,High Calorie,Moderate Sugar,Yes
3175681257535,0.28,High Calorie,Moderate Sugar,No
8480000095367,0.3,High Calorie,Moderate Sugar,Yes
5013665108344,0.38,High Calorie,Low Sugar,No
8412674005021,0.39,High Calorie,High Sugar,Yes
3182189999805,0.03,Moderate Calorie,Low Sugar,Yes
6111243860383,0.99,Low Calorie,Low Sugar,Yes
6111252421971,,Low Calorie,Low Sugar,No
5449000132277,1.0,Low Calorie,Low Sugar,Yes
6191585701858,0.0,Moderate Calorie,Low Sugar,Yes
3228857002245,0.08,Moderate Calorie,Low Sugar,Yes
7622210988034,0.32,High Calorie,Moderate Sugar,Yes
3451790988813,1.0,High Calorie,Low Sugar,No
3124480184344,0.99,Low Calorie,Low Sugar,Yes
3272770004725,1.0,Moderate Calorie,Low Sugar,Yes
3760091722508,0.58,High Calorie,Moderate Sugar,No
3036810201280,0.0,Low Calorie,Low Sugar,No
8480000239266,,Low Calorie,Low Sugar,Yes
5000157078773,0.14,Low Calorie,Low Sugar,Yes
5449000044808,1.0,Unknown,Low Sugar,Yes
5060406080452,0.37,Low Calorie,Low Sugar,No
5053990161966,0.07,High Calorie,Low Sugar,Yes
4088600225425,0.9,Moderate Calorie,High Sugar,No
6111259344501,,High Calorie,Unknown,Yes
