product_code,product_name,brand
3175681037854,Tartines craquantes sarrasin,Céréal Bio
4088600056135,Organic Porridge Oats,Kavanagh's
6111021013208,Confiture De Fraises Aicha,"Aïcha,Extra"
6111243002493,Samar Gusto Coffee 45g,samar
6111024001530,Huile Lesieur 3 Graines,Lesieur
6111245342696,Original Doux & crémeux,
5011321361058,,
5060088701478,Cocoa Orange Fruit & Nut Bars,Nakd
5060367181311,Crunchy Peanut Butter,Pip & Nut
6111242106666,Jutos,Jaouda
6111126001988,Leben BELDI,Chergui
252751,White Sourdough,Sainsbury's
6111203005014,MARG VITAL OVAL PF 200G,vital
8076809513722,Basilico 400g eu,Barilla
8480000171320,Tomate frito,Hacendado
4056489361855,Miel crémeux français & responsable,Maribel
5411188124702,"Alpro Haferdrink, Ungesüßt 1 L, FRESH",alpro
5010029000504,weetabix,Weetabix
5010044005126,Crumpets,Warburtons
6111099000254,Huile d'olive,oued souss
6111260232095,El Mejor chef fromage 16p,
5449000267412,COCA COLA PET 1.25L CT,Coca-Cola
3046920027885,Excellence Noir à la Pointe de Fleur de Sel,Lindt
8076809545396,Pesto con Rucola,Barilla
5060088706022,NAKD Cacahuètes - 140g (4x1p),Nakd.
5411188127697,BARISTA HAFER,Alpro
5410126116953,,Lotus
7394376123337,Organic oat drink,Oatly
6111032007661,Velouté,DANONE
8585002517968,,
3088540004440,Tartimiel® Lune de Miel® doseur 250 g,Lune de Miel
8715700017006,Tomato Ketchup,"Heinz, Heinz / Coop"
5010044000121,Toastie Thick Sliced Soft White Bread,Warburtons
5000137121994,Cream Crackers,Jacob’s
8410111000707,Atun C / Tomate Isabel,Isabel
6111249961466,,Excelo
6111243640831,شاي النسمة,JANAH FRERES
20005719,Pistaches de Californie,"Alesto, Lidl"
4033634061020,Organic Crisp Bread,DR KARG'S
3175460000017,Boursin garlic & herbs,Boursin
7622201695521,Original Philadelphia,Philadelphia
89686120110,Indomie Shrimp Noodles,Indomie
6111259093096,b,gastro mixte
3228857001316,Brioche Tranchée Recette Classique,Harrys
8712566134144,Dijon Originale,Maille
6111242106277,Jutos cocktail,Jaouda
7622210476104,Véritable Petit Beurre,Lu
6111251420142,AïnIfrane,
3240931548111,Gnocchi à poêler,"Lustucru,Lustucru selection"
80861263,Pâte à tartiner,Nutella
3248340054063,Lait uht 1/2 écrémé,C'est qui le patron
5449000000286,,Coca-Cola
5411188115472,Soyamilch,ALPRO
37600106009,Peanut butter Creamy,Skippy
8410076610621,"Sweet & Salty Nut chocolat noir et mélange de noix, 5 barres de 30 g","General Mills France,Nature valley"
5013665109389,Smooth Peanut butter,Whole Earth
5018374285577,Italian Original Breadsticks,Tesco
3415581101928,Vanilla Ice Cream,Häagen-Dazs
3664346305990,Grand Arôme 32% de Cacao,Poulain
3088542506508,Sirop d'agave,Sunny Bio
7613036021388,La Panée Soja et Blé,Garden Gourmet
7311070032598,Krisprolls complets sans sucres ajoutés,Krisprolls
3412290070071,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande,"Le Fromage Fouetté Madame Loïk, Paysan breton"
80135876,,"Nutella,Ferrero"
8480000512031,Queso crema suave,"Entrepinares,Hacendado"
6111035001710,Ain atlas 33cl,Les Eaux Minérale D'Oulmès
41005514,Whole Grain Rye Bread,Schneider Brot
5010029229110,"Crispy Minis Choco, céréales de blé complet enrichies en vitamines et en fer avec du chocolat",Weetabix
8052575090346,Nocciolata Bianca,Rigoni di Asiago
6111242102187,Ghani,Jaouda
4088600065991,White Sourdough Loaf,Specially Selected
6111032002970,Assiri Panaché,Danone
6111242926035,frut,MARRAKECH
6111242104556,Leben,Jaouda
7290104507045,Sabra Houmous Extra,Sabra
5013665112259,Organic Beef Stock Cubes 8 Pack,Kallø
6111271800016,,
7613035833272,Perrier,"Nestlé, Nestlé Waters, Perrier"
7613031473113,original shredded wheat,"Nestlé, Nestlé UK Ltd"
5052910706706,Organic Baked Beans,Tesco
6111203007377,,
8480000142429,Galletas de trigo espelta 0% azúcares añadidos,Hacendado
5013665114017,Protein packed lentil cakes,Kallo
5060317350033,Pork Sausages,Heck!
6111248360116,Eau,Ain Soltane
3168930010906,Cruesli Chocolat noir,Quaker
3017760756198,Granola LU,LU
5010477348517,Country Crisp 4 Baies,Jordans
3168930002987,Cuites au four nature,Lay’s
20005832,Dark Chocolate,Fin Carré
5099801003339,Irish Organic Jumbo Oats,Flahavan's
20471613,Wholegrain Wheat Bixies,Crownfield - Lidl
61232201948,Cheese Oatcakes,nairn's
6111242105638,Lait sans lactose,Jaouda
6111035503153,,
5449000232250,PET 1.25L FUZE TEA PECHE,Fuze Tea
5053990167845,Sour Cream & Onion®,Pringles
5010292961182,Raw kimchi,Vadasz
5449000036957,Poms 2,
6111250470254,Classic,V.I.P
7622210713926,Belvita Brut & 5 céréales complètes,Lu
8000500267035,Cacao,"Kinder,Kinder Délice"
8008698007389,"Maestro Cereale avec du Levain, Millet et Quinoa",Schär
5014213711306,Smooth Peanut Butter,meridian
6111184001173,Confiture de fraises,EL BARAKA
5000112611861,PET 1.75L COCA,Coca-Cola
3155251205500,Beurre doux gastronomique,Président
80177609,Kinder Chocolate,Chocolate
6111250472500,Sauce tomate Bol bol,Tomato Frito
6111184000244,El Baraka,vmm
6111242100299,Jaouda Cremy Yaourt - Yougart With Strawberries,Jaouda
7622201444327,,clorets
6111259347434,Biscotti,Excelo
7613035866386,CONTREX eau minérale naturelle,Contrex
3251491787810,Goûter aux raisins,Gerblé
8076809529433,Barilla Penne Rigate Fullkorn 500g,Barilla
20815882,Chocolate negro,J. D. Gross
3073781131888,Kiri-Käse,Kiri
8715035110304,Salsa de Soja,Kikkoman
7622300689124,Granola L'original Gros éclats de chocolat,"Granola,LU,Mondelez"
3229820792132,Avoine - Boisson biologique,Bjorg
3329770073265,Skyr,Yoplait
40111445,Peanut,M&M's
5053990107384,Pringles sour cream,Pringles
6111242101203,Linea,Jaouda
6111243590433,Lait,
6111162000402,Miettes de Maquereaux à la sauce tomate et aux épices,Joly
6111028001017,Kiri carré 36,Kiri
6111265930385,6111265930385&quot;,
7622210770714,Moelleux goût choco-noisette,LU
8002470023727,Huile d'olive vierge extra Bio Classico,Carapelli
7614500010013,Toblerone,Toblerone
5060367180758,Crunchy peanut butter,Pip & Nut
5000108280941,Oat so Simple,"Quaker, Quaker Oats"
5000129341034,Hand Finished White Sourdough,Coop
7622210580092,Organic Milk Chocolate,Green & Black's
8420756010320,KÉFIR,Reina
3182180060320,Tartines de Pain Blé Complet,Brioche Pasquier
20072803,Miel de fleurs,Maribel
3073781131925,Kiri® Crème 12 portions,Kiri
5201054017517,Fage,Fage
3387390123210,NESTLE CHOCAPIC Céréales 375g,"Nestlé, Chocapic"
3664346305860,Noir Extra,Poulain
40897677,Hafer Flocken Zart,"Crownfield,Bio Organic,Lidl"
5012121004336,4 Greek Style Flatbreads,K Kitchen Deli
6111126001711,Jnane nature sans sucre,Chergui
8424893600321,Kéfir,Reina
3228857000906,Pain AMS complet,Harrys
3017760363990,Heudebert Fibre +,Heudebert
3229820004334,Le cookie Chocolat Noisette,Bjorg
20159917,,Crownfield
6111031003756,Tonik,Bimo
5000127142190,All-Bran Original,"Kellogg,Kellogg's"
5010067373417,Easy Bake Yeast,Allinson's
5011273014903,Organic Classic Canadian Maple Syrup,Buckwud
6111246722107,Frommage fondu,REWE Beste Wahl
3088545004001,Miel de Fleurs Liquide Doseur 500g,Lune de Miel
7311070032604,Krisprolls complets,Pågen
3155251205319,Tartine & Cuisson 100% végétal,Primevère
3760049796384,Tartines céréales 450g,La Boulangère
7394376665035,Oat Drink Whole,Oatly!
5000157079602,Tomato ketchup,Heinz
6111246910023,Pain de mie complet,Ekmek
3362600017619,Spofy,henry's
6111242106673,Jutos,Jaouda
4056489973010,Huile d’olive,Primadonna
3023470001015,Galettes St Michel au beurre 4X5 - 130g,St michel
7311070362664,Krisprolls,Krisprolls
7622210476241,Petit brun extra,"Brun, Mondelez"
8480000156112,Avena crunchy,Hacendado
3061990143594,"BN - Casse Croute Biscuits, 375g",BN
5018374350930,Baked Beans In Tomato Sauce,Tesco
5057753158422,Bran Flakes Malty Crunch,Tesco
6221007032540,Cerelac,Nestle
6111259340060,Chocup,Excelo
6111128001115,Ghayt,
8445291061132,HEPAR,hepar 75cl
8712100751370,AMORA Ketchup Flacon Souple 550g,Amora
8076802085738,Penne Rigate N°73,Barilla
8480000809421,Tortillas de trigo integrales,Hacendado
8000500023976,Coco specialty,"Confetteria Raffaello,Ferrero"
5023762000113,Fruity Black Currants,Rocks
6111032009924,SALIM LBEN 440G,
3251491787803,Goûter aux écorces confites,Gerblé
3175681028098,Galettes boulghour & épeautre,Céréal Bio
8715035130104,salsa di soia a tasso ridotto di sale,"HAUGEN-GRUPPEN AS, Kikkoman, Kikkoman - Kikkoman K.K."
5018357012411,Simply Delicious Muesli,Dorset Cereals
5740900402751,LURPAK® Spreadable Slightly Salted,Lurpak
20475604,Weisse Bohnen an Tomatensauce / Haricots blancs à la sauce tomate,Freshona
6111266962675,,Ladid
6111028001222,la vache qui rit,
3175681116832,Sablé saveur COCO,Gerblé
9002515601018,Pago Ace - Orange - Carotte - Citron,pago
3760049795479,Pain de mie grandes tranches Toastiligne céréales & graines 500g,La Boulangère
3045140118502,Milka Tablette Noisette,"Milka, Mondelez"
20177201,Шоколад с 6% парченца малини,"J.D. Gross, Lidl"
5018357012534,Simply Fruity muesli,Dorset cereals
5000127062092,Bran Flakes,Kellogg's
6111264153709,,
6111259346741,Suprême,Be Biscuit
7622210444141,Biscuits petit déjeuner moelleux aux pépites de chocolat,"LU, Mondelez"
3175681028111,Les Galettes Boulgour & Quinoa - Tomate & Paprika,Céréal Bio
3033710074525,NESCAFÉ SPECIAL FILTRE L'Original Flacon de 200g,"Nestlé,Nescafe,Special filtre"
7613287514325,Fitness Nature Céréales complètes,Nestle
5013665115557,Beurre de cacahuètes crunchy,Whole Earth
5013665108320,Crunchy Organic Peanut Butter,Whole Earth
8000500273296,Ferrero Rocher,Ferrero
7394376620157,Barista edition oat drink,Oatly!
5013665103134,Very Low Salt Organic Vegetable 6 Stock Cubes,"Kallo foods Ltd,kallø"
6111024001202,Huile de tournesol,Lesieur Cristal
1091205,,
6111249960964,Capri choco,Excelo
3046920029681,Excellence Noir Délicat Doux 85% Cacao,Lindt
3033491588136,HIPRO Saveur Vanille,"Hipro, Danone"
20177218,NOIR DEGUSTATION 70% CARAMEL,"J.D. Gross, Lidl, Lidl J.D. Gross"
3168930170549,Ice tea,Lipton
3178530402728,La Madeleine Pur beurre,Bonne Maman
3182180001996,Biscottes Sans sucres ajoutés Blé complet,Pasquier
7613035937420,HERTA Knacki Veggie Saucisses végétales x6 -210g,"Herta,Knacki"
7622300315733,Frischkäse Original Philadelphia,Philadelphia
8710445020878,Tosta PAN FIBRA & SÉSAMO,Hacendado
8710482532303,Trigo Espelta Crackers,Bachman
20656935,Pétillante saveur Citron,"Lidl, Saguaro"
5010003000131,Soft White Medium Bread,Hovis
6111128000026,Sidi Harazem,
6111242102552,Dessert gourmand choco,Jaouda
89686120073,Nouilles instantanées goût poulet,Indomie
6111024001974,Huile de table équilibrée,"Lesieur,Cristal"
6111031005095,,Bimo
6111271800030,Eau de source naturelle La Source,Aïcha
7622300336738,Oreo Original,"Mondelez,Oreo"
3229820787008,Bjorg amande,Bjorg
8886303210238,Lait de coco,Kara
3302740059193,Blanc de Poulet,Fleury  Michon
5060088705940,Blueberry Muffin,nākd
5010044007588,Protein Thin Bagels,Warburtons
6111180005342,Préparation en poudre pour Crème pâtissière saveur vanille,Idéal
6111032002963,asiri fraise,Danon
8711200548002,mayonnaise de Dijon,amora
3034470003107,Benco Original,Benco
3038354199603,Panzani - spf - sauce pesto vert 200g,Panzani
5000119095282,6 Wholemeal Pittas,Tesco
6111180010414,Chocao energie,
4025500287955,Kefir - Pur,Müller
3168930009795,Muesli Croustillant Noix de pécan & noix du Brésil,"Muesli Croustillant, Quaker"
3033491704642,Skyr nature 0%,Danone
5053990127740,Pringles,Pringles
20337292,Pistacchi,AlestoLidl
8410076801197,"Crunchy Oats and Dark chocolate, 2 Barres de 21 g",Nature Valley
5010477347312,Granola,Jordan’s
8719200251700,Beurre planta,Beurre planta
20522605,Tomato Passata,Baresa
5060482840179,Apple & Raisin Oat Bars,deliciously ella
6111184002255,Vinaigre de table Blanc - Star,Star
5601363006668,Pelotazos futebolas,Cheetos
6111242104617,crème cuisson,Jaouda
54022263,cola,Schweppes
3073781192186,La vache qui rit,La vache qui rit
6111259090415,Crempro,gastro mixte
6111056014522,,
3229820794532,Nutri+ avoine complet,Bjorg
20019907,Succo di limone,"Solevita, Italiamo"
20416690,Iogurte Estilo Grego Lidl,"Pilos, Lidl"
5034660021582,Hot Chocolate Powder,Cadbury
5057373489593,Greek style yoghurt,Tesco
5036034406193,Mission Deli White Wraps,Auto Extreme
8076802085981,Fusilli 98,Barilla
8852018101024,Chicken Flavour,"Mama, Yum Yum"
4056489235798,Pain de mie grandes tranches 7 cereales,Maître Jean Pierre
5000462416772,Greek Style Natural Yogurt,Tesco
4088600247458,Malted Wheaties,Harvest Morn
5060198820052,Peter's Yard Original Sourdough Crackers,Peter's Yard
8480000340245,Nuez natural pelada,FACENDADO
8480000808585,Hummus de garbanzos receta clásica,Hacendado
3366321053307,Oméga 3,St Hubert
6111017042403,,Aiguebelle
234931,Wholemeal Pittas,Sainsbury's
8434165437418,Cuetara Digesta Light 200G Marie Cookies,Cuétara
20621469,Special Flakes Classic,Crownfield
5000108022176,Scott's Porage Oats Original 1000g,Scott
4056489682677,Pecan Nuts natural,Alesto
5060055251548,No Artificial Additives 6 Pork Sausages,Naked
6111032002918,Yawmi velouté pistache,danone
6111017046470,délice noir,Aiguebelle
6111099000605,Lio produit,
3168930159896,Ice Tea Pêche,Lipton
3302740047367,Le Supérieur - à l'Etouffée - Conservation sans Nitrite,Fleury Michon
8964000577066,Hemani Coconut Oil Pure & Natural (400ML),Hemani
6111266962651,lait,Jaouda
8712100724572,Levure Chimique Alsacienne,Alsa
3366321053284,St hubert omega 3 255 g doux,"Saint Hubert,St hubert omega 3"
5034467000223,Smoked Tofu,The Tofoo Co.
8435185101112,Orangina et sa Pulpe !,"Orangina, Orangina Schweppes, Schweppes"
6111032004448,Danup fraise,Danone
1415490,,Hacendado
5059319029702,Rice Krispies,Kellogg’s
5411188118961,"Alpro Joghurtalternative auf Sojabasis, Natur mit Mandeln, 500 g, 31",Alpro
3664346306027,chocolat en poudre,Poulain
5070000126548,"Low Sugar, Naturally Gut-Loving Granola",Bio & Me
8720608632633,lipton yellow label tea x25,Lipton
8410076472953,Wraps,Old El Paso
3175681257566,Gingembre saveur citron 🍋,Gerblé
8710522922019,Ketchup 5 Ingrédients,Amora
5411188099154,Alpro Plain,"Alpro, Danone"
4056489406679,High Protein Drink Cacao,Milbona
5411188121213,,alpro
5411188112778,"Alpro® Mandeldrink Ungesüßt, 1 L, FRESH",alpro
5011835101690,Cocoa Powder,Green & Blacks
6111242103696,Yaourt grec,Jaouda
5060198645624,Piadina midi flatbread,Piadina
6111029000293,enmer,كوسومار
402004014227,,
3272770094412,L'original tartare ail & fines herbes,"Fromarsac, Savencia, Tartare"
3760020508012,Tartines craquantes Sarrasin,Jardin Bio étic
3560070614202,Oat flakes,Carrefour
7622210103314,,Philadelphia
7613287152183,Shreddies,Nestle
5010338013714,Creamed Coconut Block,Blue Dragon
5056053305703,Classic Chicken Soup,Covent Garden
6111260680452,Marhaba,
6111243570138,,
6111062000175,Huile de grignon d’olive,
3387390326574,,"Cookie crisp,Nestlé"
4008400260921,Kinder Country,kinder
4008400402222,Nutella,"Ferrero, Nutella"
5060283760669,Sweet & Salty Popcorn,Proper Corn
6111242107366,Press Up moyen,Jaouda
6111203006646,la hollandaise,la hollandaise
3366321052003,St Hubert Omega 3 Sans Huile de Palme 500g Doux,"St Hubert, St hubert omega 3"
8013355999143,Gocciole classiche pav 500 gr,Pavesi
8410199790958,Pelotazos,Cheetos
8410076610744,Protein Caramel salé Cacahuètes,Nature Valley
50147588,Colman's Mustard,Colman's
5000442007594,Olive oil,Fry light
5018095011318,Tomatocy French Puy & Green Lentils,Merchant Gourmet
4088600003429,Houmous,"The Deli,aldi"
4088600132334,85% Cocoa - Dark Chocolate,Moser Roth
5740900404496,Butter,Lurpak
4088600276267,6 Wholemeal Pittas,Village Bakery
6111035002052,Bul'tropicale,"Les Eaux Minérales d'Oulmès, Oulmès"
3760020500658,Pâte à tartiner chocolat Noisette,"Jardin Bio, Léa Nature"
3292070005161,Houmous extra - Pois chiches français & graines de sésame,L'atelier Blini
3700214611548,Noir equitable 85% Pérou,Alter Eco
8000500269169,Kinder Cards,"Ferrero,Kinder"
4008400409627,Nutella,"Ferrero, Nutella"
80042563,Passierte Tomaten 700g,MUTTI
20443375,Azeitonas Lidl,Baresa
20621483,Bran Flakes,"Crownfield,Lidl"
5000184201199,Marmite Yeast Extract,Marmite
50184385,marmite,Marmite
898999000503,Coconut Water The Original,Vita Coco
5010029207880,Oatibix,Weetabix
6111203005779,الهاندس,La Hollandaise
43647868039,Tiptree tomato ketchup,Wilkin & Sons
8402001015205,Avena Crunchy Cacao,Hacendado
4058172309250,Magnesium,Mivolis
3284230011884,8 Pains au lait frais Bio 280g,"La Boulangère Bio, La boulangere"
3178530410143,Petites Madeleines pépites chocolat,St Michel
3168930003632,Flocons d'avoine complète,Quaker Oats
3124480186560,33CL CAN SLIM TROPICAL,"Oasis,Oasis Tropical"
5059319014814,Corn Flakes,Kellogg's
4088600266008,Greek style natural yoghurt,Brooklea
5020364010151,NYC BAGEL Sesame,NEW YORK BAKERY
5025125000198,Sourdough Wholemeal Ciabattin,Jason's
6111245470023,Afia,AFIA
6111031005279,,Bimo
3468570116601,ROZANA Eau Minérale Naturelle Pétillante 1.00 L,Rozana
3329770051072,petit yoplait,"Petit yoplait std, Yoplait"
5410041010800,Petit écolier chocolat noir pur beurre de cacao,"Lu, Mondelez France"
3178530407396,Petit Cookies Pépites de chocolat,Bonne Maman
3033710003228,RICORÉ® aux céréales et à la chicorée solubles Boîte 250g,"Nestlé,Caro,Ricore"
5411188115496,"Alpro Sojadrink, Ungesüßt 1L",Danone
8718836397110,Premium Omega-3,Ocean's Essentials
5054775188321,Unsalted Butter,Tesco
5000157024886,Heinz Baked Beans,Heinz
7613287195210,Cheerios Multigrain,"Cheerios,Nestle"
5018095004341,Smoky Spanish-Style Grains & Rice,Merchant Gourmet
4056489102977,Extra Virgin Olive Oil,Primadonna
5060283760812,Sweet & salty popcorn,Proper Corn
6111250474641,Moutarde,
938150,single origin milk chocolate,Marks & Spencer
6111246721735,Fromage blanc nature,
6111018909194,,Nestle
3083680973939,Ratatouille Cuisinée à la Provençal,Cassegrain
5449000131843,Coca-Cola Zero,Coca-Cola
3155251204343,Tartine & cuisson doux à tartiner et à cuire,Primevere
8423352861402,Bebida de Avena,Alitey
3033710077274,"NESCAFÉ NES, Café Soluble, Boite de 200g","Nestlé,Nes,Nescafe"
8480000823021,Pan de molde con 52% centeno,Hacendado
3272770015516,Tartare 100% végétal au lait d'amande,"Savencia,Tartare"
